,Text,Sentiment,Date,Favorites,Retweets,Mentions,HashTags
1041,"â€œI'm seeing markets act normally. They react to uncertainty.â€ The voice of calm @NYSE President, @stacey_cunning on a day where circuit breakers halted trading for 15 mins. She adds stock markets will â€œcome back.â€ $SPX $DJI ",neutral,2020-03-09 20:01:18+00:00,44,116,@NYSE @stacey_cunning,
1043,"PoD news time: 1:45 CST/2:45 EST. Stock market check: DJI: 23,756 Nasdaq: 7,972 S&amp;P: 2,740",neutral,2020-03-09 18:44:24+00:00,0,0,,
1044,Just feed up 247k. Leaving my good stocks alone. Will start adding once the $DJI hits 22k. Or around. I am witnessing a historical moment in #StockMarket #stockpiling #blackmonday 1987 #stockstowatch,neutral,2020-03-09 18:30:52+00:00,0,0,,#StockMarket #stockpiling #blackmonday #stockstowatch
1046,"I think that we should all start sharing this chart, which compares the 8 years of @BarackObama Stock Market index to the 3 years of @POTUS &amp; @RealDonaldTrump Stock market. it's a GREAT data chart from @MacroTrends #DowJones $DJI #DiaperDon #Crash2020",neutral,2020-03-09 18:15:08+00:00,2,4,@BarackObama @POTUS @realDonaldTrump @MacroTrends,#DowJones #DiaperDon #Crash2020
1047,"Welcome to 2020... negative 2020 points with today's DJI in the stock market, that is... ",negative,2020-03-09 18:08:51+00:00,0,3,,
1050,"'Hold On' by Limp Bizkit, feat. Scott Weiland of Stone Temple Pilots (2000) https://youtu.be/EXECBxnCr6g #StockMarket #StockMarketCrash2020 #stocks $SPX $SPY $NDX $QQQ $RTY $IWM $DIA $DJI $VIX $ES $ES_F",neutral,2020-03-09 16:53:31+00:00,0,0,,#StockMarket #StockMarketCrash2020 #stocks
1051,Why Did the Stock Market Just Stop Trading? @themotleyfool #stocks $^DJI $^GSPC ,neutral,2020-03-09 16:50:35+00:00,0,2,@themotleyfool,#stocks
1052,Why Did the Stock Market Just Stop Trading? @themotleyfool #stocks $^DJI $^GSPC #stockmarket #stockmarketcrash #marketcrash #tradingcurbs #trading #stocktrading #investing #dontpanic https://www.fool.com/investing/2020/03/09/why-did-the-stock-market-just-stop-trading.aspx,neutral,2020-03-09 15:28:25+00:00,0,0,@themotleyfool,#stocks #stockmarket #stockmarketcrash #marketcrash #tradingcurbs #trading #stocktrading #investing #dontpanic
1055,$AZO is up 2.95% while $DJI market is down -6%. No reason for this stock to rally even with oil prices down. There is no correlation to auto parts. #coronavirus will negatively affect Auto Zone business. I think this one is setting itself up for a BIG drop. @jimcramer,neutral,2020-03-09 15:18:51+00:00,0,0,@jimcramer,#coronavirus
1056,"#DowJones is down about 2,000 points within minutes of it opening. As always, #Bitcoin traders are ecstatic when #DJI crashes. They ignore that when the economy and the stock market falls, the price of #Bitcoin inevitably plunges as well. It never outperforms, on the contrary.",negative,2020-03-09 14:56:12+00:00,0,0,,#DowJones #Bitcoin #Bitcoin #DJI #Bitcoin #Bitcoin
1057,"Oil down the most in 29 years US Treasuries below 1%, US markets down 5-6% across the board What are you doing to manage your risk and protect yourself in this historically volatile week for the global stock markets and commodity markets? #StockMarketCrash2020 $NDX $SPX $DJI ",negative,2020-03-09 14:53:41+00:00,0,0,,#StockMarketCrash2020
1058,"So many #Bitcoin lovers are so happy when #DJI crushes.The problem is when the economy and the stock market falls the price of #Bitcoin plunges as well. So , whatâ€™s the good news here?",negative,2020-03-09 14:32:13+00:00,0,0,,#Bitcoin #Bitcoin #DJI #Bitcoin #Bitcoin
1060,"Sitting in a waiting room with four 50-65 year old people. Fox is on the TV and theyâ€™re fixated, distraught with the falling #DJI #StockMarket Doesnâ€™t bother me atall, After this tire change Iâ€™ll be back to waiting on my next paycheck to buy groceries.",neutral,2020-03-09 14:07:00+00:00,0,3,,#DJI #StockMarket
1061,"Donald Trump once tweeted if the stock market dropped 1,000 in a day, the president should be impeached immediately, loaded in a cannon and shot in to the Sun. What do we do to a President who Drops 2,000? Dow Jones Industrial Average INDEXDJX: .DJI 23,979.90 âˆ’1,884.88 (7.29%)",neutral,2020-03-09 13:53:22+00:00,865,1458,,
1065,"STOCK MARKET DJI OPENS DOWN 1,800+ PTS. !!! How's that economy working for you now, Donnie! Stock market stops trading!!",negative,2020-03-09 13:37:48+00:00,3,6,,
1066,First circuit breaker triggered as expected #StockMarket #SPX #DJI,negative,2020-03-09 13:36:29+00:00,1,8,,#StockMarket #SPX #DJI
1067,"Mr. ""Everything Revolves Around Me And The Stock Market"" is heading into another volatile day. DJI down almost 5% pre-open.... Can't wait to hear Trump's explanation....""the lying media""... ",negative,2020-03-09 13:16:32+00:00,1,0,,
1068,#ElErian: US #StockMarket could end up dropping -20% -30% when the bottom is finally reached https://www.cnbc.com/2020/03/09/mohamed-el-erian-stocks-could-end-up-down-20percent-30percent-when-bottom-reached.html?__source=sharebar|twitter&amp;par=sharebar #OilPriceWar $dbo $dbe $dbc $bno $sco $uwi $uwti $oil $uvxy $usl $olem $oilx $uwt $olem $uso $xle $vde $xop $amlp $spy $spx $dia $dji $djia $qqq $ixic $iwm $iwn,negative,2020-03-09 12:45:08+00:00,0,0,,#ElErian #StockMarket #OilPriceWar
1072,#blackmonday 1987 #StockMarket #stockpiling in affect tomorrow. $DJI 22K coming. ,neutral,2020-03-09 02:31:51+00:00,1,1,,#blackmonday #StockMarket #stockpiling
1073,US #CoronaVirus Cases 550 + 21 Deaths! #1 #Covid Mortality Rate in the World US 5% how the F could this happen? Meanwhile #SP500 S&amp;P Futures -5% #StockMarket HALT Circuit Breaker Triggered #Dow -1150 10Y Yield Historic 0.47% #Recession $SPX $DJI ,neutral,2020-03-09 02:01:37+00:00,0,0,,#CoronaVirus #Covid #SP500 #StockMarket #Dow #Recession
1075,'You Could Feel The Sky' (Instrumental) by Boards Of Canada https://youtu.be/Av60MDeSjE8 $SPX $SPY $QQQ $NDX $RTY $IWM $DJI $DIA $TRAN $ES $YM #StockMarket #stockstowatch,neutral,2020-03-09 00:39:57+00:00,0,1,,#StockMarket #stockstowatch
1076, ... ... yuppers! #stocks #StockMarket $SPX $DJI ,neutral,2020-03-08 23:19:23+00:00,2,3,,#stocks #StockMarket
1077,"VIX at the â‚¬uro crisis levels,next station Lehman Brothers crash?Tbh I dont know,just wait and hedge positions #Stocks #Stock #StockMarket #Economy #Finance #Investment #Investing #Trading #FX #DJI #DowJones #SPX #SP500 #NDX #Nasdaq #DAX #Forex #Bonds #Gold #Silver #Bubble #QE",neutral,2020-03-08 20:52:21+00:00,0,1,,#Stocks #Stock #StockMarket #Economy #Finance #Investment #Investing #Trading #FX #DJI #DowJones #SPX #SP500 #NDX #Nasdaq #DAX #Forex #Bonds #Gold #Silver #Bubble #QE
1078,"if you thought monday was gonna be an day and that $SPX $DJI or Naz weâ€™re gonna come roaring back (me, lol) you may want to think again... $JPY vs $USD potentially signaling otherwise... ready for ?? #forex #investing #stocks #StockMarket #bonds #investors #investment",neutral,2020-03-08 20:06:12+00:00,0,1,,#forex #investing #stocks #StockMarket #bonds #investors #investment
1083,"REPO-20: The Real Virus That Stock Market Investors Should Fear https://seekingalpha.com/article/4330286?source=ansh $DJI, $SPY, $QQQ, $DIA, $SH, $IWM, $TZA, $SSO, $TNA, $VOO, $SDS, $IVV, $SPXU, $TQQQ, $UPRO, $PSQ, $SPXL, $UWM, $RSP, $SPXS, $SQQQ, $QID, $DOG, $QLD, $DXD, $UDOW, $SDOW, $VFINX, $URTY, $EPS, $T",neutral,2020-03-08 03:38:42+00:00,0,0,,
1084,#WeekendTrivia What will happen if Global Markets Shutdown (Stock Market) due to #Coronavirus? $SPY $SPX $QQQ $IWM $DJI $AAPL $TSLA $FB $AMZN $GS $JPM $BAC $C $GOOGL $SPOT $XLE $BA $BABA $UVXY #ES_F #nikkei #Bitcoin ,neutral,2020-03-07 23:12:28+00:00,0,1,,#WeekendTrivia #Coronavirus #ES_F #nikkei #Bitcoin #Bitcoin
1085," NOT ""JUST The Flu""! Media downplaying just like the stockmarket.. Prepare B4 its 2 late! $SPY $SPX $QQQ $IWM $DJI $AAPL $TSLA $FB $AMZN $GS $JPM $BAC $C $GOOGL $SPOT $XLE $BA $BABA $UVXY $LYFT $CMG #ES_F #coronavirususa #coronavirus #BreakingNews #COVID19 #CoronaAlert",negative,2020-03-07 15:43:51+00:00,0,0,,#ES_F #coronavirususa #coronavirus #BreakingNews #COVID19 #CoronaAlert
1086,"I'm thinking, @TFL1728, that current stock market situation mirrors 1929 rather than 2008. I haven't got the figures to hand but the initial decline from 381 was &gt; (60.00%) followed by a strong bounce &amp; then the real malaise between 1930 and 32, DJI closed at 41.22 on 8/7/32.",negative,2020-03-07 13:39:33+00:00,0,0,@TFL1728,
1087,A great recap of the last few weeks and whatâ€™s due to come #trader #COVD19 #recession The Stock Market Finished the Week Higher. The Pain Isnâ€™t Over. - Barron's #Covoid19 #recession2020 #dji #spx,negative,2020-03-07 12:05:58+00:00,0,0,,#trader #COVD19 #recession #Covoid19 #recession2020 #dji #spx
1089,"For the week ending Mar 6: S&P 500 UP +0.6%, Dow UP +1.8%, NASDAQ UP +0.1% https://www.domainmondo.com/p/markets.html #SPX $SPY $SPX #DJI #NASDAQ #stocks #StockMarket #economy #investors #investing",neutral,2020-03-06 23:26:27+00:00,12,11,,#SPX #DJI #NASDAQ #stocks #StockMarket #economy #investors #investing
1093,This aged well. $DJI $SPX #Trump #StockMarket ,neutral,2020-03-06 20:09:10+00:00,0,1,,#Trump #StockMarket
1095,$SPX $SPY $DJI If there is a way to save the world from this virus I'll risk my life...i lost everything in the stock market anyways...,neutral,2020-03-06 16:37:18+00:00,0,1,,
1097,Fall in DOW continue as estimated!! Expecting 22260 soon. #DJI #StockMarket #Stock2020 #trading #Trader #StockMarketCrash2020 #USA #tradingeducation,negative,2020-03-06 15:28:10+00:00,0,1,,#DJI #StockMarket #Stock2020 #trading #Trader #StockMarketCrash2020 #USA #tradingeducation
1100,"Despite the great US jobs report for February, the economy most likely will soften the next few months due to the #COVID19 virus... And that is exactly what the stock market is indicating $SPX $DJI",neutral,2020-03-06 13:43:17+00:00,0,0,,#COVID19
1101,Stock rout continues today with Bond's spiking and Yields dump. $TNX $SPX $DJI $NDX $RUT Upgrades: $CMG $ULTA $DISH $AMT $BURL Downgrades: $KR Watch @TDANetwork for all you Market action and Education!,neutral,2020-03-06 12:13:13+00:00,2,0,@TDANetwork,
1102,"These big moves up and down in the stock markets are very common in market corrections, volatility is high $SPX $DJI $VIX",negative,2020-03-06 10:01:17+00:00,0,0,,
1103,"On Feb 3rd, I tweeted this to my investors. Eight days later, the stock market began to drop and dropped 4000 points. I would not buy this dip yet. My research indicates the mortality rate may be as high as 2%. If it is, it will be volatile for some time. $SPY $DJI #coronavirus",negative,2020-03-06 03:53:25+00:00,1,2,,#coronavirus
1104,"Mar 5: US Stocks Fall on #coronavirus #COVID19 fears, S&amp;P 500 Index Down 3% https://www.domainmondo.com/p/markets.html #SPX $SPY $SPX #NASDAQ #DJI #stocks #StockMarket #investors #investing",negative,2020-03-05 22:46:42+00:00,7,6,,#coronavirus #COVID19 #SPX #NASDAQ #DJI #stocks #StockMarket #investors #investing
1105,"He said it in the context of trying to downplay it as not a big deal, not in the context of telling people to be extra cautious and BEWARE of that. He doesn't want to spook the stock market. Our testing rate is obscenely low because he values the DJI over our lives.",neutral,2020-03-05 21:27:26+00:00,0,0,,
1108,Not sure if stock market or crypto $DJI $SPY $QQQ $TVIX,neutral,2020-03-05 21:11:57+00:00,0,2,,
1110,3 Things #Investors Should Remember as #COVID19 #Coronavirus Tanks the #StockMarket @themotleyfool #stocks $^DJI $^GSPC $^IXIC ,neutral,2020-03-05 19:13:23+00:00,0,2,@themotleyfool,#Investors #COVID19 #Coronavirus #StockMarket #stocks
1113,"#SPX500 #SP500 #Dow #DJI #trading #StockMarket #stockstowatch Why the stock market crushed and when might it stop ? When I got tired of loosing money, I stopped listening to the news and started learning Technical Analysis https://youtu.be/bIMNxUV-tzs",neutral,2020-03-05 17:15:52+00:00,0,1,,#SPX500 #SP500 #Dow #DJI #trading #StockMarket #stockstowatch
1114,"Market Summary &gt; Dow Jones Industrial Average INDEXDJX: .DJI 26,288.70 âˆ’802.16 (2.96%) Mar 5, 10:08 AM EST The trump effect on the stock market #CoronavirusOutbreak",neutral,2020-03-05 15:10:32+00:00,0,1,,#CoronavirusOutbreak
1115,Will The #Fed's Shock Interest Rate Cut Save The #StockMarket? $DJI https://talkmarkets.com/content/us-markets/will-the-feds-shock-interest-rate-cut-save-the-stock-market?post=253463,neutral,2020-03-05 13:13:06+00:00,0,0,,#Fed #StockMarket
1116,US stock market is a roller coaster at the moment. Would you say the Majors ie DJI and SNP 500 are forming bear flags on the daily?,negative,2020-03-05 12:38:56+00:00,0,0,,
1118,"Stock market on 2/28/20: The Dow Jones Industrial Average (DJI) plunged 4.4% or 1,190.95 points to close at 25,766.64 @TheDemocrats: OMG, @realDonaldTrump is going to kill us all! #Coronavirus! Stock market on 3/4/20: ",negative,2020-03-05 05:39:47+00:00,0,0,@TheDemocrats @realDonaldTrump,#Coronavirus
1121,we have got to quote Dow in points today... should be illegal not to!! #DowJones $DJI $SPX @chigrl #investments #investing #stocks #stockmarket,neutral,2020-03-04 20:24:20+00:00,0,1,@chigrl,#DowJones #investments #investing #stocks #stockmarket
1128,SP500 #sp500 #spx #dow #djÄ± #nasdaq #dax30 #ftse100 #cac40 #kopsi #nikkei225 #hangseng #ssec #usstock #dxy #us30 #fed #us #us30 #stocks #markets #stockmarket #futures #fx #forex #viop #dolar #dollar #usdtry #bist100 #borsa #endeks #index https://youtu.be/noCG0FKP95I @YouTube,neutral,2020-03-04 14:22:29+00:00,3,1,@YouTube,#sp500 #spx #dow #dj #nasdaq #dax30 #ftse100 #cac40 #kopsi #nikkei225 #hangseng #ssec #usstock #dxy #us30 #fed #us #us30 #stocks #markets #stockmarket #futures #fx #forex #viop #dolar #dollar #usdtry #bist100 #borsa #endeks #index
1129,"Looking at how BTC is moving with the stock market since las few days, do you think if DJI goes down, we will see a fall in BTC price too?",neutral,2020-03-04 08:30:06+00:00,0,0,,
1131,$SPX $SPY $DJI $AAPL $MSFT $AMZN The problem is that Trump doesn't look the stock market... Wait till he sees this mess...ATHs again in 3 days....,neutral,2020-03-04 00:34:54+00:00,0,0,,
1133,"@realDonaldTrump You're tanking the stock market. So much winning Stock Market Today - Today's Stock Market News - TheStreet Markets and Market Data ^DJI 25,958.21 -745.11 (-2.79%) 1:48 PM ET 03/03/20 RSS Feed for Stock Market Today",negative,2020-03-03 19:01:17+00:00,0,1,@realDonaldTrump,
1134,Bear divergence on this #DJI #DowJones #StockMarket #BEARDIVERGENCE,negative,2020-03-03 18:46:25+00:00,0,0,,#DJI #DowJones #StockMarket #BEARDIVERGENCE
1135,They will close the US stock market by the end of March. No doubt. Just full Nazi Germany. Freeze prices. Fuck everyone &amp; one day we will reopen &amp; gap down over 50%. People have no idea how weak are current system is. FED has shit a brick. $SPX $NDX $DJI $VIX,negative,2020-03-03 18:05:43+00:00,0,1,,
1136,#SPX #SPY #ELLIOTT #WAVE #STOCK MARKET #DJI #NEOWAVE #ELLIOTTWAVE,neutral,2020-03-03 17:38:05+00:00,1,3,,#SPX #SPY #ELLIOTT #WAVE #STOCK #DJI #NEOWAVE #ELLIOTTWAVE
1137,DJI back to reality after one day of surge due to FED rates deduction. #DJI #USA #FED #Markets #sensex #nifty #StockMarket,neutral,2020-03-03 16:41:24+00:00,0,2,,#DJI #USA #FED #Markets #sensex #nifty #StockMarket
1138,"wait, DJI is still a thing? I think Trump and Ludlow are the last two people who trade it. #stocks #StockMarket",neutral,2020-03-03 13:56:01+00:00,0,1,,#stocks #StockMarket
1149,Talk about fomo buying today in the stock market. Hope it doesn't burn too many people. $SPY $DJI,negative,2020-03-02 20:51:01+00:00,0,2,,
1151,"G7 call tomorrow at 12 GMT so Financial Markets rally on hopes of a coordinated action to fight global ""slowdown"", artificial markets... #Stocks #Stock #StockMarket #Economy #Finance #Investment #Investing #Trading #DJI #DowJones #SPX #SP500 #NDX #Nasdaq #DAX #Bubble #QE",neutral,2020-03-02 18:10:45+00:00,0,0,,#Stocks #Stock #StockMarket #Economy #Finance #Investment #Investing #Trading #DJI #DowJones #SPX #SP500 #NDX #Nasdaq #DAX #Bubble #QE
